Rowid,Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number (Hashed or Encrypted),Merchant Name,Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,Transaction ID,Fraud Flag or Label,Transaction Source,IP Address,Device Information
6741,2022-09-30 20:51:31,548.69,Neelofar Randhawa,00763b2004e531e495ea3f48f02ff87e4a4193f91209d0b88aca1d964d5faaa5,Sampath Ltd,Gorakhpur,USD,American Express,06/31,909f21ca-a37e-4470-b901-234afa067298,0,Online,151.48.117.51,Tablet
6742,2022-10-20 18:24:34,4633.7,Aarush Shroff,664234ceb86d1ad3808828fbe52be6d2ba3bca9ced672123378db500d945b5f1,Shenoy-Kulkarni,Anantapuram,EUR,American Express,12/23,531a00c5-5ff9-467b-af9a-9bd1b9d11517,0,Online,220.195.76.100,Mobile
6743,2022-12-09 12:41:24,2501.56,Anaya Bail,fb4bd9e54906f7fbf622155d15a84074327fc57b8386b67b21b1c6528f18eeb0,"Arya, Sidhu and Dhar",Patna,USD,MasterCard,12/32,313cce35-2f95-496d-b428-a2477e17f69a,1,In-Person,169.140.176.86,Tablet
6744,2020-04-06 04:15:44,1867.55,Taimur Shah,6681262e4eb20dbd2e0a09c30ba1223a7ebd3f7ca5e3e21ae2ae2106f99b98de,Tailor PLC,Chandrapur,EUR,American Express,08/28,451128f3-9fe9-4c66-b5dc-471bf8d38779,1,Online,221.69.12.170,Desktop
6745,2020-12-22 04:27:19,3795.83,Abram Kari,46d3a1921e394bec25338dfeab494b1906ec32a49518772c9faed6b8d423aafa,"Ratta, Buch and Zachariah",Bathinda,USD,Visa,05/25,0bae2239-f930-46d1-8ee6-53ed6be3de0a,0,In-Person,214.103.41.205,Mobile
6746,2021-12-15 19:41:19,3321.36,Damini Hayer,4c0b0d95bcdb0dac0da9ed8482f70d3563092c812000eb34d221bd4566bea94b,Maharaj-Kota,Ongole,INR,American Express,04/26,c9508302-d60e-4c12-80e4-938ee794ca0c,0,Online,214.146.99.117,Mobile
6747,2021-02-10 03:41:19,2765.12,Manjari Dugar,8fd89a14911b739582e6bf8dab9fa2e07ea68c827c877f02d47235891540b577,Khalsa-Agrawal,Ghaziabad,USD,Visa,06/25,e74c6774-39b6-4cd6-b11a-1e0315640ee8,1,Online,79.161.126.139,Tablet
6748,2022-09-14 14:34:21,4259.83,Raghav Gera,6f1b3118f11398bb34a7d0bdef03b465d5540cf55e5aafadd6f310b2fb4ae0e7,Yohannan Group,Bikaner,INR,American Express,06/24,ac70b227-8aae-4ed3-b180-e6336dc67d1a,1,Online,15.177.84.195,Mobile
6749,2020-09-08 13:33:33,4857.18,Saksham Lall,61ba9469d0ad3a225e444e238b40519aa8fd09b823652b886aa7cbd592a53a85,Ghosh Group,Jalgaon,USD,American Express,03/33,2863fb8e-3742-4f21-bbe9-57c3df5315f6,0,Online,56.221.107.21,Desktop
6750,2023-05-31 16:58:16,271.3,Bhamini Soni,b1817deac6afba8cbb4daf6175ef442158c6fba69111945140abe9aa1aeb0626,Mandal Ltd,Aurangabad,INR,MasterCard,09/26,f3389580-68a4-4ffb-8fe9-9d5d14e5b575,1,Online,199.48.104.93,Desktop
6751,2021-10-01 10:17:25,4691.09,Rania Dhillon,548c93cf587ab441649549c43a1ff602fe86a0bbae9da686b5d9bae46d8edab7,Balay and Sons,Coimbatore,EUR,American Express,11/31,9f3f517d-d8ef-4468-bffa-e4f351e6beaf,1,Online,145.180.22.165,Mobile
6752,2021-08-26 06:08:13,3138.74,Vedika Balasubramanian,0eb2806f686ba5784d947780aab1847d885878d959377607e556d8466cf8b475,Bains-Kakar,Dewas,INR,American Express,06/25,87989cd3-3f5b-4e32-9016-82a2561a6247,0,In-Person,193.63.132.248,Tablet
6753,2022-03-17 04:58:24,4472.41,Pari Vaidya,549f074117eaf2277f0a46306e0b055485a0d6d012b7bee1b820ec6fdd814d4b,Badal-Ganesan,Amroha,USD,Visa,04/27,153c0523-8a6d-421d-bc91-e5ffd423f939,0,Online,147.209.202.115,Desktop
6754,2023-04-12 10:56:58,3932.18,Manjari Atwal,0607226294d5beb8b41aa22888188dd2b919b03ac3d871a6011752ad2ef6585a,"Mandal, Uppal and Chada",Bharatpur,EUR,MasterCard,01/27,229d2541-06c3-468f-b181-441e8e65bfee,0,Online,169.51.165.44,Desktop
6755,2023-02-19 11:26:30,3126.99,Sara Dasgupta,85ac8803426369953aec981a8fd26a5a08b25ca337b54f86a5060efc7f51cd47,"Gola, Aggarwal and Sarin",Sri Ganganagar,INR,American Express,01/29,c698eb17-b1a0-4022-9fdf-5ab73c621cb3,1,In-Person,152.146.16.228,Tablet
6756,2023-06-15 02:59:28,1949.81,Taran Tiwari,de6973b52c00a7047deedf934f6af144738c7aec7a62c1f0b041c0abdebc1ade,Devan-Sarraf,Muzaffarpur,INR,American Express,11/30,c2dc6394-7ff8-496d-97c2-cd850002dfae,1,Online,212.140.22.228,Mobile
6757,2020-05-01 07:44:59,3157.66,Siya Rajan,4703c26d45ce9c91e764ae8ebbe670be0ed692e07a3830883ad7019c633e77bd,Madan Ltd,Bettiah,INR,MasterCard,07/24,11230782-5400-4193-aef7-b5c04025efdf,0,In-Person,165.81.79.153,Desktop
6758,2020-07-30 12:18:27,4529.74,Vanya Dua,9e370d17e783896505e3db95058cf85c8d33473ff7ff24454d8df23e5d4131f0,Raman Group,Danapur,EUR,MasterCard,12/24,74e76c53-6e1e-4863-b751-1b6cf17b6b05,0,In-Person,182.227.4.129,Mobile
6759,2020-10-10 16:27:17,2104.08,Madhav Ghose,73a6fc1d584dd2480f141b5ed3c2376b56329ffe588e194d779ca37945c05cf2,Khosla-Dewan,Agra,EUR,American Express,05/25,c8ed9b12-5be3-4ac9-b1c4-fc57ce41a955,1,In-Person,203.38.168.166,Mobile
6760,2023-06-24 17:02:08,1752.9,Nishith Sood,91fdc4f7f895ba629cfe2c46af3ff68f9bc7fab943bde905fc05f680c12363a7,"Anand, Chopra and Baria",Junagadh,USD,MasterCard,07/28,96f461c7-012c-4377-866e-05e4393e3efb,1,Online,152.109.174.28,Mobile
6761,2020-04-09 10:19:09,479.63,Tarini Bakshi,36408d5af505e73e85b8d2c4ccb0d7b61439966230beee2c6cd6834e1be051a3,Khanna and Sons,Bahraich,EUR,American Express,05/26,8a880c51-9bfa-4b28-a18b-9a054693447f,1,In-Person,199.166.31.162,Mobile
6762,2023-05-31 06:33:57,1036.45,Ira Rajagopal,a3bcf1fe1d868833996d01079fd093efbea93304685ae81fde279581d3b8ee11,"Sha, Ramanathan and Sehgal",Satara,INR,MasterCard,05/30,29297d82-520f-4819-9410-1b72e7f0fe52,1,Online,8.104.199.115,Tablet
6763,2022-07-23 03:49:19,3646.13,Heer Behl,34607ead025139b0d7ad96494c483f7f99b509870e7eb719eda80d1f21ad7057,"Bahl, Sem and Varughese",Mumbai,INR,MasterCard,12/31,5dabf73d-974d-451e-9d49-6ea963ae4280,1,Online,191.40.109.0,Desktop
6764,2022-09-01 15:40:50,4877.08,Dhanush Gour,fe1abdf90e7dd6cafdd8cc577ee3cdc0c8b7f3fc121d0be7dc804ab0ff40fe9f,Kar-Sathe,Kirari Suleman Nagar,INR,MasterCard,09/24,e06208d8-cd60-44ce-844b-f5e4ff213b8e,1,In-Person,74.212.178.90,Mobile
6765,2021-07-12 23:00:26,230.44,Navya Lall,69fd3d79468e7e1a6e695caa86a75234edde93138c040389d008e956b52e0ed0,Jha-Deshpande,Satara,INR,American Express,08/24,7b2c85f7-5eb7-4e80-83b1-312af2640eca,0,Online,17.71.187.76,Desktop
6766,2021-10-09 01:24:39,608.54,Madhup Dass,7793bdf0e6875441cafba9cc8099ecd2304835fa4cc52d24177af003f3a7f7b9,"Sheth, Agarwal and Walla",Giridih,USD,American Express,07/31,c8ae046a-d3fd-44be-ab42-0e08f1d1b2d5,0,Online,105.144.208.250,Mobile
6767,2022-06-20 17:16:28,3565.9,Manjari Sarin,970a1854e61099829bae43f4039e04d7dbff617971529a3010e4bcc519a2b320,"Edwin, Sengupta and Korpal",Jorhat,USD,American Express,04/32,7ff24903-ce05-41c8-8844-8c123280cf3d,0,Online,52.54.43.186,Tablet
6768,2020-04-28 06:02:42,3823.44,Khushi Mandal,b43982719fe8b4fcdb5607cf1fabdf1d75c38cc32fb5012416468d20c46017b5,"Acharya, Sani and Devi",Chapra,USD,American Express,03/26,24d52c61-33d7-4cd4-99f3-8edc6066685e,1,In-Person,187.62.18.46,Desktop
6769,2023-02-19 01:17:44,4239.93,Aarna Yadav,d81fd81bed05efdd0976b024c7fd14577400612c9d2d92750a861b6e059d5d01,Vala-Goyal,Begusarai,EUR,Visa,06/33,de179f2f-a658-4e1e-bdd9-54ccdb0898c3,0,In-Person,136.240.79.166,Tablet
6770,2022-11-08 03:32:00,3065.68,Madhav Bahl,0918ad992212b99b8afaf2a99ede2a54fe8a2d83c5602587655ffee9a66f34aa,Sodhi-Anand,Panipat,INR,MasterCard,05/30,ea2e48e4-3bd9-4b9c-8491-e034ee5ea3fe,1,Online,96.172.22.150,Mobile
6771,2020-12-03 21:13:26,4598.96,Indrajit Bumb,0110920e26d49cc52a8427bc72a6db8236a4e1fef9f86a1955292af87c0558bb,"Desai, Bora and Suri",Sasaram,INR,Visa,02/24,13991d6c-9348-4bb3-bed7-0e9ab99d471c,0,Online,218.142.198.60,Desktop
6772,2022-06-14 10:13:53,3526.25,Yakshit Bahl,ac8ed86a86015f59391feb9c883c8cdbf7cac5cf5544e896d4beac49eee8a289,Ranganathan-Kalla,Naihati,INR,Visa,08/32,60d25be4-9526-4c87-8541-88ab56b6c607,1,In-Person,165.10.141.239,Tablet
6773,2022-01-15 22:55:04,4748.28,Inaaya  Kannan,4cc78e29762660d049e2b186bbd137ee8a1b39c3e455abfd83c01d1929faf61d,"Rajagopal, Gade and Sehgal",Bahraich,INR,American Express,09/29,b0d5d380-82b4-445b-8c2b-45ac5cdc7273,1,In-Person,165.150.72.111,Mobile
6774,2021-10-17 08:40:32,3703.25,Kaira Ramesh,2a7fefd6a39eb9c8bb3da8ce6daf64786b272ae7570e43c67fd55a9821eb0850,Bose PLC,Mysore,USD,American Express,01/29,c0f268ad-75b4-4258-b8bd-7a71061741b7,0,In-Person,76.136.9.233,Mobile
6775,2023-01-14 10:00:20,2630.2,Neysa Thakkar,41608a5cdccc4932abc2b1873808d6303e12deb2083262cebf7c19aeab3236c1,"Johal, Raman and Sangha",Agartala,EUR,American Express,07/33,b90ffa63-3f41-45eb-88e7-04dd3b2d7228,1,In-Person,192.200.131.67,Tablet
6776,2020-10-17 22:53:20,2084.86,Mahika Behl,68d48ee92b0cd45523729b17f776399596e17d08c21deee2047c0e8ab625a6f2,"Ghose, Anne and Rout",Erode,EUR,American Express,01/30,43efbdbc-c892-4a66-9d9b-bfd7da802e75,0,In-Person,108.168.197.62,Mobile
6777,2021-09-27 21:22:17,756.66,Neelofar Balay,d6ea462af6a311061e1bf83e69f2708d9a890439fc7857eb6673d76773da291f,"Sandal, Sarraf and Kumer",Bhubaneswar,EUR,Visa,09/25,8c1a8f1c-5963-4401-8e1a-e5b9b5895c20,1,In-Person,200.249.25.254,Tablet
6778,2020-09-02 22:43:18,3139.2,Hazel Chacko,5943ca9dec32466afa2b1fdf8a3fd59e43075361e32aa8cbeca0b10374db0a22,Iyer Group,Bhimavaram,EUR,MasterCard,04/24,de97b2c8-f997-45b8-b912-a3f4d49db3a0,0,Online,107.245.125.149,Tablet
6779,2021-08-28 16:54:29,9.66,Samar Bobal,32cd3356ef7751432ac10cf00a168430e6b0b1a23ab977fd6b4cf27300cbac2e,Chakraborty LLC,Kochi,EUR,Visa,08/27,23c787af-b23c-42c5-bd6a-ba193d000590,0,Online,48.62.97.52,Tablet
6780,2020-03-25 22:59:14,1900.95,Nayantara Chaudhari,bea840a0d9adc97acc1ee7b028ed8f800cb7e9d3367ffa5294d55c9faa02c4d2,"Lal, Contractor and Ratta",Satna,USD,MasterCard,07/30,7d0fa332-59e3-4693-94ee-78b7a6634672,0,Online,207.166.132.211,Tablet
6781,2023-06-26 17:05:03,2211.04,Priyansh Bhasin,36618a66be71b32222840522f1b075d20e9849979e1f2ef8c81c7bafa9eed026,"Dhaliwal, Gade and Malhotra",Thanjavur,EUR,American Express,12/29,247b4cee-5e27-44ae-af7b-1e1a40b99267,1,Online,133.22.213.136,Tablet
6782,2022-10-27 17:52:12,1880.49,Emir Sule,29f02e9b646c7cc2f022c858e5a2e2cb9a39fb26208d1be7241554454dd34afe,Karan-Sarma,Sasaram,EUR,MasterCard,06/31,aae39acd-31b8-48e8-8178-0b1f6e478f71,1,In-Person,166.166.51.231,Tablet
6783,2020-09-18 07:19:57,4455.34,Drishya Goyal,e2a314d3603b8ed749c7900f2211e876086b9f2e0fa66eac295309e70df13648,"Ratti, Chatterjee and Solanki",Meerut,INR,MasterCard,11/25,60eb21ef-af89-417f-a0ad-c41f9f5657a2,0,In-Person,212.30.154.194,Tablet
6784,2022-11-30 09:54:51,3044.64,Ojas Karnik,50d6e38f88f6c62a09864f3af078e1dca87ac78388fad3a0cf5c90f11b19aa80,Basu-Konda,Danapur,EUR,MasterCard,10/25,8cd49e1f-1c51-43f7-ab5e-ba48a3f0f8fd,1,In-Person,213.120.98.64,Desktop
6785,2023-07-30 02:17:41,4080.4,Miraan Kulkarni,fb1dd00d5c0a1bb8959901fd073344bae072480fbe290e2f20ce851c9805e142,Majumdar and Sons,North Dumdum,INR,MasterCard,09/29,a03cd14a-f075-46ca-b2a5-3f195f4870f3,0,Online,133.32.124.113,Tablet
6786,2023-06-14 12:58:17,2637.52,Prisha Bawa,1beceafb94d6ff8e82a96fb27c670dd36bf18811a94c2e1a49c8d2cb397c6d38,"Sankar, Loke and Bhalla",New Delhi,INR,Visa,10/26,b4dd0741-a146-47a0-95a0-e7724a38cb28,0,In-Person,179.14.113.48,Mobile
6787,2021-04-28 07:49:22,4772.24,Taran Amble,85790b4910cc0be15502a378d8052da6e0d8875a898f135252cf4be801101fc0,Tiwari-Jain,Khandwa,INR,American Express,09/32,0cdacf31-b091-4e4e-8701-af07f635a3ce,0,In-Person,94.91.180.229,Desktop
6788,2020-02-18 19:48:00,493.62,Darshit Jani,f82b8f7f81c09e7e41ddb8cca0e8abc76e93a1bb20c96034975c44797b9e8fc1,"Date, Raj and Dutta",Jamshedpur,EUR,American Express,06/28,d15f5839-90a6-49e5-b087-0d5591043977,1,In-Person,175.34.214.91,Desktop
6789,2021-01-18 15:56:56,772.7,Saksham Sani,e29264c7735bb3822ee9ddf078d251c9a09a1f46befe59b3b0ecd6ae65d920ea,"Arora, Sha and Contractor",Karawal Nagar,USD,MasterCard,03/25,c8f80930-2422-4467-ab50-527288db32e2,1,In-Person,5.190.100.185,Desktop
6790,2022-03-15 09:22:26,428.1,Mehul Madan,33852090d794ef3b27935862a2d6816827d94e3d8ad7a7e39a41c38bfc944d52,"Ramachandran, Chawla and Vala",Vijayawada,EUR,Visa,07/31,bdc86e01-6ad1-441a-94d0-d8c68fed2c2f,1,Online,220.221.35.113,Tablet
6791,2022-07-05 01:10:45,1397.99,Ela Solanki,21dad96a12a909496aaadd968a61a43a8af6c382724f310dd5a18397be16dd8a,Yadav-Rajagopalan,Begusarai,INR,American Express,10/27,f9dc35e5-9f35-4808-bc25-4f14490ecd3e,1,In-Person,157.14.9.81,Desktop
6792,2023-09-17 08:09:47,3195.64,Nirvaan Dara,09ae7eca7e200abb52712ca3908a20339ae134cc0e37c24682f3b17126898354,"Sengupta, Khosla and Kala",Ramagundam,EUR,MasterCard,01/31,58d47ea9-b33b-4aa5-a82e-0afa73a617df,0,Online,206.13.0.107,Mobile
6793,2022-10-22 18:14:16,3756.47,Shalv Ray,3b261dc9ae144369447f90795fa399b4e47f5a5be05c7f87869b05129019db73,Buch LLC,Dindigul,EUR,American Express,03/30,5064268f-26b8-4c51-a012-aedc519abe9e,0,Online,155.219.35.33,Tablet
6794,2020-01-11 17:43:29,1306.13,Aarav Dash,cdc5a1dd0f7a57a453c3bba3e1ab154a223ca48e12bcc62270b9b8c6e124b0c8,"Goyal, Ramakrishnan and Chadha",Firozabad,USD,Visa,06/28,2594133a-d713-45ca-b2a4-dbbc265d110a,0,Online,172.49.87.219,Desktop
6795,2021-09-26 18:55:39,2796.77,Himmat Bajaj,4dc2b174a0a8520bd38852e9aeb0ff753186769d7c3c43d5d65993487218ac43,Warrior Inc,Hospet,USD,MasterCard,08/27,4e28a051-0344-4b59-8ad2-12e446bafa02,1,In-Person,138.143.70.69,Desktop
6796,2022-12-09 13:01:53,3786.05,Jayesh Borah,3c25bcaea236fb634d475fde5f508e719e044d9ae9892b14acb75a4c9c428484,"Tak, Golla and Bumb",Kishanganj,USD,American Express,12/23,da9ff5b5-2b58-4420-b858-907cb0be47e4,0,Online,175.206.81.206,Mobile
6797,2022-01-25 21:35:30,2238.58,Nitya Kakar,0bca47e9eb9fc5875fcdc014097c217b002c8bc2e10e683859c8881869fb4c79,Sama Group,Jamnagar,INR,Visa,08/25,a16e33b4-80d6-4bdb-9d4e-6a120c0adf94,1,Online,143.64.138.247,Desktop
6798,2023-03-19 17:34:26,1807.49,Khushi Bora,bb4300c846a36492b8b80c4a54ee10c4e3bb5936401d769ef5571da952f89cb5,"Mandal, Swaminathan and Kakar",Orai,INR,American Express,03/29,1b1b1e51-c867-4fc8-a578-e46cd0866131,0,Online,213.13.55.187,Desktop
6799,2020-05-01 15:05:29,1583.62,Ritvik Krishnan,1a2ce50bd9998b27f4e405b71f5ae342b2d25db3e27e3abc65d021bb73b8d6c5,"Chaudry, Dora and Apte",Rajpur Sonarpur,INR,MasterCard,04/33,b07eb00e-05fe-4793-88dd-07931d28a4ad,1,In-Person,207.223.156.150,Tablet
6800,2021-07-26 19:10:21,175.68,Riya Ghose,b14f816bb39480a1e5931e6a2ab4049d9cdb7ba04cabcf3dfa30a77135d0ee03,Johal LLC,Burhanpur,INR,American Express,11/29,06c92a65-bf36-4b0e-a73c-eacaed9a14bf,0,Online,37.183.142.116,Desktop
6801,2021-03-22 05:37:47,2518.91,Shalv Vasa,1a7c85d490f52311c1655043230ad42d5f86875802e9f42bbbde557a42a6fe10,"Bora, Aggarwal and Yadav",Ambattur,INR,MasterCard,06/28,09d432a8-02ad-4502-926e-feca3e4912b1,0,In-Person,159.72.7.224,Mobile
6802,2020-07-16 23:04:40,1616.33,Vihaan Bhatnagar,b8d81e66d0b4a7e75b566f4a95f56c238c96bf3e22910f9d500b8f5749550829,Lalla and Sons,Machilipatnam,INR,MasterCard,11/27,57794ed6-1221-4677-a839-06795adb25c4,0,Online,207.202.47.192,Desktop
6803,2021-09-15 02:12:25,2832.02,Neysa Mani,101104df678bdbebe7f90e887f21c422e06d9a941643e759944079347b41a1fa,"Shan, Sarin and Borde",Sri Ganganagar,EUR,Visa,03/24,61e365ff-56c7-41ea-9c77-46cf9502a155,0,In-Person,218.47.180.166,Desktop
6804,2022-08-06 19:07:35,868.49,Hazel Sekhon,e541d505e1070c81ff4cc1ca9b5443b901cfe52e0bfe4dd14f70ba53344b6edd,"Maharaj, Kalita and Goda",Amravati,INR,American Express,02/29,130cc4fa-623f-42a9-a65e-8e129eb79682,1,Online,62.103.73.238,Tablet
6805,2020-09-22 20:07:22,584.13,Mishti Subramanian,d0eaaf97bd9fd47470399246e02ec965c46318ada879afbfa90a3ed6cd3f5a5c,"Shukla, Barman and Dara",Guna,INR,American Express,09/29,990b4131-d683-4b60-befa-ac4ac2837e0c,1,Online,207.71.191.100,Tablet
6806,2021-04-29 01:36:32,2520.38,Tejas Khalsa,26e22a467b166446a8eec4b9e3bc3a1f85d045f8092b65dd3aee2a9a88d68c69,Din-Rajan,Narasaraopet,EUR,American Express,01/33,1cd1a52f-7adb-461a-bcdf-4b556c53459e,0,In-Person,222.146.11.143,Desktop
6807,2020-10-08 20:45:41,2767.7,Saksham Sama,75f14fdc7b3d07f00c6c7e938c69149a8eca4276670606ceb1b0d20fbe2ac7f6,"Datta, Yogi and Kapoor",Tenali,EUR,MasterCard,04/30,cb80be7d-2293-4e57-9076-a69f09c805af,1,Online,182.79.35.151,Desktop
6808,2020-03-21 16:35:27,2450.2,Mohanlal Brahmbhatt,210fab47d336ed935c63e058476524b7ba24bf0f588ebf94576e35b8425f9c0b,Sani-Konda,Mumbai,INR,MasterCard,07/28,a64bda16-1da9-4738-bb68-0a1baebd470f,1,Online,120.141.107.237,Desktop
6809,2022-08-31 06:44:58,635.22,Krish Sha,4b6d63ed3d25acf7a9de4469a56ae08a9710e6e670b450d561bd9f173d18421a,"Balay, Bandi and Choudhury",Moradabad,INR,Visa,12/23,d67f494e-4f5b-401f-84de-899fde4c71f4,0,In-Person,34.221.88.193,Desktop
6810,2021-06-13 10:18:35,1518.05,Samar Setty,cfd14568b7cc9cb1249b6923cd25d3e83cb80020cf0c0dc141c0dac04526bb98,Sankaran-Choudhary,Tadipatri,EUR,MasterCard,03/33,41236433-ec58-46aa-92b4-aeed161444ab,1,In-Person,220.183.116.88,Tablet
6811,2021-09-28 22:31:57,3784.79,Nehmat Swaminathan,57c02b2f8cebd07f9f135cf27405000581b9ce721533a35d7a3c2efc15d3c9c0,Yogi-Date,Gaya,EUR,American Express,10/28,1d025892-4476-441e-be8a-024771b3db59,1,In-Person,222.225.12.18,Desktop
6812,2020-01-12 08:01:01,1216.2,Dhanuk Kurian,8bc8a18dbfae89d6ac07a6a7e663826729021c5bf2d5efe4631e798d04562b32,Borah Inc,Ballia,INR,Visa,10/30,c95fa16a-0589-466b-bbf9-aceeca6b98a6,1,Online,208.12.26.76,Mobile
6813,2021-03-25 08:31:06,2375.31,Mamooty Rau,b44863c3282f4394fd173400f16831ab875b4974786ef9b638d1b1be807998e6,Mander-Sampath,Tiruvottiyur,EUR,Visa,10/24,4e4528bf-2e2a-42a9-9ee5-60034e76f43c,0,In-Person,163.193.87.107,Desktop
6814,2022-08-10 15:38:19,2601.96,Madhav Mammen,425d0e56070fb2407dcea1badf8b9687f471fc6d9f80b77c9af56296e3068803,Krishnamurthy LLC,Motihari,INR,MasterCard,05/26,df9c5caa-6fe1-476b-b9ad-0afeeed71de9,1,In-Person,73.29.10.139,Mobile
6815,2020-07-25 18:15:19,1456.42,Chirag Mangal,a82d5258e3811ba9b155124f627694b16e569a71059645508b9ce25a5ff0866c,"Vora, Garg and Sood",Gorakhpur,USD,Visa,05/31,3e63ab10-be51-4a7b-8623-94c32b298381,1,In-Person,216.79.40.34,Tablet
6816,2021-08-30 03:07:57,3208.22,Mohanlal Srivastava,68718aea5284b6059cbafed15b815a9e7e14ba0dcd47319870a7b4647450de19,"Sidhu, Khanna and Gaba",Bidhannagar,EUR,Visa,01/27,d555ce76-e2fb-4c1a-8c4d-920dd974b0bc,1,In-Person,182.84.241.233,Mobile
6817,2020-01-05 13:04:48,2735.65,Shayak Chander,ec6389041da4b239e092774f1f4848ca368f15694796abdd66b400d2acc6f8dd,Dara-Rajagopal,Nagercoil,INR,American Express,05/29,b7101ec9-f2c4-4333-b3bd-ff3076f714e4,0,In-Person,222.92.220.177,Desktop
6818,2021-06-01 07:58:21,2142.71,Dharmajan Sabharwal,a1678871d1d75114d735ae939ef1a6343ef75984c78db1d566f690ee67dd4016,Buch-Bajwa,Munger,USD,MasterCard,08/26,5c00ff2d-9f62-4869-a4be-ebc8a3fc2eca,0,In-Person,188.52.128.37,Mobile
6819,2020-05-30 01:09:50,4255.31,Ela Dubey,11be8e4c9b79e5fb3d18e5081e14ef1629942e2b4942c1b2db5c43542379d7c2,Bahri-Lala,Mangalore,INR,American Express,12/30,f2edbe4a-b3dd-4d8f-b26e-54a0399e8dba,1,Online,177.25.140.249,Desktop
6820,2022-01-07 23:03:18,53.09,Kaira Raj,55237e66b20a673f8c803b25e8847aa41713eb75bb03b0945713572d1533e343,Divan-Mand,Latur,USD,MasterCard,01/28,47550db3-75d2-4099-81ea-0d9effec85b4,0,Online,132.82.4.5,Desktop
6821,2020-10-03 20:59:38,1872.69,Pari Khanna,1f0db61f607b38188a9d95c86919ccf594279fcf322607ea524e077f71f5791d,Goel-Warrior,Jodhpur,EUR,American Express,07/31,cd7df9ab-9855-4d8c-ac5f-e181c59510a0,0,Online,141.82.64.176,Mobile
6822,2022-02-22 03:23:36,4568.46,Aarush Gole,a0bf8bbd87a9e63a41ed40d1c75559bd9f53c94cc64a0f7ec8d7724420d134c9,"Krish, Mane and Ramachandran",Amaravati,EUR,MasterCard,11/30,a38c285b-fa54-4c06-8832-29c69c40eb0a,1,Online,62.175.12.99,Desktop
6823,2023-03-13 08:48:52,865.58,Lakshit Saha,ebf89d9b81f84efcbe29589fc6cfda14be08c4b4274c7f80bd193f31fe42b0f9,Choudhary-Swamy,Jhansi,EUR,MasterCard,07/29,02e4082c-b3b4-41e0-9799-7e342a2b1909,0,In-Person,108.185.255.241,Tablet
6824,2021-12-21 16:48:20,1373.99,Akarsh Sabharwal,78d399694e7087d66aa8f5aec5aef4f5f9af5b68c1111f11febe9d35cac33064,Mallick LLC,Bidhannagar,INR,MasterCard,11/30,f368fec5-633a-4400-8543-d1370a1f2c64,1,In-Person,195.17.110.222,Desktop
6825,2020-10-19 11:59:35,861.89,Zeeshan Shenoy,c42e7e56c0fc81262d603263fceb4336cfecee38d50a8b80fad6c82921e7c5f8,Lalla Ltd,Karaikudi,EUR,Visa,09/24,60da1657-541d-4fdd-8167-742fe9d67597,0,In-Person,80.26.243.246,Desktop
6826,2020-08-28 09:25:13,4919.21,Rasha Das,150a157bb5613aec4706ad5bcc1dd940d300ca4dd755df9a87ff9ddd3169f1db,Rau-Dhawan,Haridwar,INR,MasterCard,10/26,364ce545-8637-493a-9dfd-d85abd0a2a86,1,Online,215.69.48.62,Mobile
6827,2023-02-19 12:30:36,4060.93,Vidur Sagar,fbee0ba4d841aeec70e421edb476188fa3eb2c7a678461464d4ed6efb3fa4409,Dara Group,Morena,USD,American Express,11/31,91da0631-124a-450f-958c-6f5de85029f3,0,In-Person,170.6.233.103,Desktop
6828,2022-11-17 12:06:43,4844.74,Vihaan Bhargava,624f2567e2ee788ccfb72d6fd6f92608d19180a9c3e5b7806e59497471f45243,"Khare, Virk and Iyer",Rajahmundry,EUR,Visa,06/32,eef99243-b7e8-43e4-baac-52fc7762c9cc,0,In-Person,35.135.78.93,Desktop
6829,2021-05-23 14:07:09,201.95,Sahil Dar,1d17c04e7e93a798be660004982d2b34ce5f350b750d167eddec5f24f1c98aca,Bala and Sons,Tirunelveli,INR,MasterCard,01/29,09799905-bea5-4323-8417-a05b3c4ea3cb,0,In-Person,194.227.254.90,Mobile
6830,2020-07-07 22:57:33,4782.31,Shlok Ram,cf3a61bd59905dd13757695ba4a728638e5ba8510b7be3a9219bd1d71ff837cd,Kurian and Sons,Gulbarga,USD,American Express,08/28,bbc5da28-488e-45c4-94e3-3b3a5c0d71e6,1,In-Person,139.216.248.214,Tablet
6831,2023-06-30 06:58:35,3249.03,Ahana  Varty,f28d9f1a49998c59ad158604ac6c6298b4c09a71ca4746e7300265dcf051aeca,Sama PLC,Durg,EUR,MasterCard,07/26,242d4098-4500-4e15-8354-8adb86468f73,1,In-Person,218.73.23.203,Tablet
6832,2022-02-27 19:16:36,2790.6,Tushar Varghese,6997113802c964bcc579b6d533a4ba842d283515ee76c58a61df7c0578817030,Sodhi-Deo,Sultan Pur Majra,EUR,American Express,07/25,1310cafd-9168-4b8c-a742-806f91d236e0,1,In-Person,151.71.53.148,Tablet
6833,2020-06-17 09:07:18,363.5,Kabir Deshpande,ae04002e8623b603b0cb2c92ed0f596003dfb0c2486b68acb4f00388a2e0248f,Rege Group,Chandrapur,USD,MasterCard,06/29,94290c2e-f4be-412e-8038-75dd700d820d,0,Online,147.56.97.207,Mobile
